report_ticker,pnl_gross,pnl_net,fees_taker,fees_maker,contracts_settled,n_days
KXCYTISINICLINE,489.89,403.0,86.89,0.0,23617,14
KXFRCPIPREL,1094.16,967.23,126.93,0.0,23567,30
KXCORNMON,3450.53,3187.57,262.96,0.0,23485,16
KXDAILYSHOW,1113.22,1002.0,111.22,0.0,23442,34
KXUELFTTS,892.31,741.17,151.14,0.0,23422,6
KXHUNGARYMOV,-171.35,-204.0,32.65,0.0,23257,4
KXEFLCUPSCORE,-263.28,-396.05,132.77,0.0,23181,8
KXWHEATW,-822.58,-1050.73,228.15,0.0,23166,15
KXF1H2H,1220.29,948.01,272.28,0.0,23110,11
KXACMAFAOTY,2468.65,2266.33,202.32,0.0,23051,26
KXEZCPIYOYF,456.23,348.29,107.94,0.0,23041,29
KXANIMEBA,-1051.97,-1292.16,240.19,0.0,22828,37
KXDENMARKPM,400.26,176.71,223.55,0.0,22778,30
KXLEAVEHOUSECOMBO,2793.95,2461.76,332.19,0.0,22696,44
KXB200W,4354.54,4059.2,295.34,0.0,22578,70
KXPLATNERTWEET,2049.04,1865.26,183.78,0.0,22553,3
KXWTASERENA,121.81,-1.1,122.91,0.0,22409,40
KXFAOFPI,563.01,419.97,143.04,0.0,22363,43
KXLIGUE11HTOTAL,-2912.54,-3218.76,306.22,0.0,22359,6
KXCHESSFIDERATING,-1286.32,-1416.11,129.79,0.0,22228,28
KXSBUXFT,1567.39,1317.28,250.11,0.0,22147,20
KXFDVMEGAETH,1928.75,1683.03,245.72,0.0,22120,17
KXSATRADEBAL,-1403.69,-1655.14,251.45,0.0,22111,32
KXMEXCUBOIL,-1751.33,-1968.28,216.95,0.0,22100,86
KXLIGUE1,-326.72,-363.28,36.56,9.88,22051,28
KXMLBSERIES,2965.37,2629.83,335.54,85.5,22030,4
KXSPXFOMC,3133.35,2895.42,237.93,0.0,21990,34
KXRTX5090W,2405.75,2154.03,251.72,0.0,21962,75
KXSENATESCD,-1.57,-9.82,8.25,0.0,21955,24
KXKASHATLANTIC,3201.3,2953.21,248.09,0.0,21953,3
KXHOUSERACE,-288.93,-337.55,48.62,0.0,21895,28
KXUST5AM,1659.06,1423.01,236.05,0.0,21816,24
KXMILLSDROPOUT,2250.52,2093.52,157.0,0.0,21810,14
KXRANKLIST1ALBUM,381.58,350.8,30.78,0.0,21790,16
KXKLEAGUE1HSPREAD,-547.9,-684.7,136.8,0.0,21712,12
KXNBAROOKIE2NDTEAM,494.86,458.06,36.8,0.0,21699,1
KXTACAPORTSPREAD,-1442.84,-1578.3,135.46,0.0,21695,5
KXH200W,3899.39,3693.69,205.7,0.0,21691,77
KXNYCORP,-607.67,-803.55,195.88,0.0,21578,16
KXBIDENTAPES,2883.19,2562.23,320.96,0.0,21564,35
KXLEAVEMILLS,-326.57,-543.8,217.23,0.0,21558,29
KXSTOCKBANHOUSE,1276.94,1102.33,174.61,0.0,21546,45
KXNFL1QSPREAD,-3204.98,-3369.02,164.04,0.0,21423,1
KXFIFAUSPULL,-213.39,-228.27,14.88,0.0,21345,8
KXFRGDPQOQP,908.22,839.62,68.6,0.0,21338,43
KXCBDECISIONINDIA,2106.56,1921.47,185.09,0.0,21294,49
KXNHL2OT,-1244.38,-1363.34,118.96,0.0,21216,5
KXSUEPOWELL,-293.63,-334.53,40.9,0.0,21208,25
KXWNBAALLSTARS,355.32,263.17,92.15,0.0,21176,40
KXAGNOMTXD,-111.96,-132.69,20.73,0.0,21000,21
KXRMAPLAYTOGETHER,-1213.35,-1343.31,129.96,0.0,20855,25
KXBIANCOMENTION,-262.98,-396.13,133.15,0.0,20852,5
KXNY4R,607.74,562.93,44.81,0.0,20846,37
KXSCOCUPBTTS,-735.06,-915.23,180.17,0.0,20843,4
KXUST2AM,948.97,720.73,228.24,0.0,20760,24
KXF1SPRINTTOP10,1521.41,1385.57,135.84,0.0,20751,16
KXIPLORANGECAP,-959.96,-1149.84,189.88,0.0,20657,6
KXFREYMENTION,-1229.99,-1320.8,90.81,0.0,20582,2
KXITCPIPREL,1672.05,1532.52,139.53,0.0,20427,27
KXMOSTSTREAMEDMAID,448.17,395.78,52.39,0.0,20340,8
KXBADWUR,-151.52,-166.04,14.52,0.0,20297,11
KXROCKTHEBLOCK,1934.53,1841.51,93.02,0.0,20290,16
KXOMEGA,1189.08,857.76,331.32,0.0,20228,44
KXSERIEATOP4,2291.83,2085.29,206.54,0.0,20188,37
KXNHLPACIFIC,-171.25,-209.87,38.62,0.0,20142,2
KXUKRETAIL,2525.32,2290.1,235.22,0.0,20089,60
KXNBADPOY,-200.4,-214.57,14.17,0.0,20040,6
KXUST5A,1069.73,854.88,214.85,0.0,20000,20
KXWC3RDPLACEQUAL,-4431.64,-4641.5,209.86,0.0,19933,12
KXWNBA3PTCONTESTOU,-1608.26,-1778.62,170.36,0.0,19871,1
KXAZTREASR,1985.41,1769.27,216.14,0.0,19854,13
KXCOPADOBRASIL1HSPREAD,-860.48,-969.91,109.43,0.0,19812,7
KXJLEAGUEBTTS,4989.83,4715.28,274.55,0.0,19802,3
KXHURCTOTMAJ,-292.11,-317.27,25.16,0.0,19796,17
KXACQANNOUNCECAESARS,7.15,-223.39,230.54,0.0,19770,33
KXSCOTUSMARIJUANAGUN,-571.63,-754.43,182.79,0.0,19714,58
KXCAGOVLAMAYOR,-20.94,-78.72,57.78,0.0,19650,8
KXCHTRADEBAL,1398.03,1260.37,137.66,0.0,19638,21
KXEARNINGSMENTIONCRM,255.86,79.83,176.03,0.0,19553,2
KXNASCARCUPSERIES,-393.62,-423.58,29.96,0.0,19541,18
KXSNOWFLAKE,-975.58,-1206.15,230.57,0.0,19497,14
KXLALIGA1HTOTAL,-2033.77,-2293.29,259.52,0.0,19485,4
KXFRAGRANCE,654.26,504.44,149.82,0.0,19452,33
KXAGNOMGAR,2809.77,2600.81,208.96,0.0,19342,25
KXALBUMRELEASEDATEBEY,-128.08,-319.62,191.54,0.0,19318,41
KXSWENCOUNTERS,785.85,704.32,81.53,0.0,19316,50
KXAPCALLCAGOV,452.44,421.78,30.66,0.0,19301,2
KXWA4PRIMARY,-1171.62,-1321.91,150.3,0.0,19272,70
KXSP500REMOVEQ,133.23,31.83,101.4,0.0,19259,57
KXTAXWAIVE,1.21,-12.02,13.23,0.0,19230,28
KXACMAMAOTY,4721.19,4556.23,164.96,0.0,19112,26
KXFABLEDISABLED,-21.45,-54.33,32.88,0.0,19103,20
KXWALLERMENTION,-123.68,-179.1,55.42,0.0,19094,2
KXOWGRRANK,614.96,544.44,70.52,0.0,19071,58
KXSENATEOKR,-93.53,-108.42,14.89,0.0,18930,21
KXUSDM,797.18,732.04,65.14,0.0,18768,25
KXAGNOMROK,266.25,166.49,99.76,0.0,18700,38
KXNHLCALDER,-576.29,-618.96,42.67,0.0,18686,25
KXCOACHOUTNBADATE,2093.98,1944.16,149.82,0.0,18614,38
KXWNBA40PTS,4173.14,3965.68,207.46,0.0,18605,72
KXNETANYAHUPARDON,411.07,300.54,110.53,0.0,18489,52
KXDOTPLOT,1334.63,1187.2,147.43,0.0,18485,27
KXACMAVMOTY,1149.72,1071.8,77.92,0.0,18465,9
KXTRANSGENDERSPORTSBAN,-706.28,-786.69,80.41,0.0,18458,61
KXNGASMIN,1215.49,1119.24,96.25,0.0,18340,19
KXBULGARIAPARLI,-119.04,-130.74,11.7,0.0,18331,8
KXSUGARMON,3095.16,2918.86,176.3,0.0,18324,15
KXTRUMPZELENSKYBILAT,1230.41,1064.49,165.92,0.0,18317,3
KXDNCCASH,-880.45,-1085.46,205.01,0.0,18316,15
KXUKCPIYOY,-3839.09,-4059.19,220.1,0.0,18279,30
KXMARTINDNCOUT,60.69,-86.53,147.22,0.0,18179,41
KXSQ832,-48.11,-148.38,100.27,0.0,18172,18
KXWCCLUBGOALS,886.74,793.8,92.94,0.0,18159,28
KXNJGOLFVISITCOUNT,504.27,421.31,82.96,0.0,18143,29
KXITGDPYOYA,1021.89,950.92,70.97,0.0,18070,45
KXDPWORLDTOURR3LEAD,-2178.55,-2242.26,63.71,0.0,17957,8
KXSBUDGETRES,1630.54,1520.61,109.93,0.0,17844,18
KXCOFFEEMON,-849.48,-1016.4,166.92,0.0,17835,16
KXCHESSPOLAND,818.99,701.31,117.68,0.0,17781,13
KXCAC40,795.22,744.99,50.23,0.0,17765,12
KXRUCRUDEX,1181.58,997.71,183.87,0.0,17680,18
KXCLAYTONCOUNT,297.39,120.62,176.77,0.0,17535,24
KXWILDSHT,4299.23,4120.56,178.67,0.0,17516,15
KXTRUFDEAD,-503.25,-544.33,41.08,0.0,17473,18
KXSUPERLIG,-701.14,-757.69,56.55,0.0,17334,26
KXNATIONALIZESPACEX,-183.9,-209.06,25.16,0.0,17288,30
KXSLOVENIAPM,462.68,347.54,115.14,0.0,17245,37
KXBGTRANK,-2401.11,-2558.55,157.44,0.0,17206,13
KXSDRGOVADVANCE,-150.06,-181.8,31.74,0.0,17192,2
KXRUT,172.46,83.57,88.89,0.0,16981,30
KXKOSOVOPARLI,534.62,499.3,35.32,0.0,16811,20
KXWNBACCUPMVP,-1496.43,-1587.7,91.27,0.0,16810,48
KXH200CHINA,663.72,481.21,182.51,0.0,16763,31
KXITGDPQOQA,412.3,344.91,67.39,0.0,16750,43
KXCHAMPTOURR1LEAD,905.25,831.18,74.07,0.0,16739,7
KXGROK,-105.37,-232.27,126.9,0.0,16646,64
KXMLSJOIN,1554.62,1370.71,183.91,0.0,16639,49
KX20SONG,1481.59,1399.93,81.66,0.0,16632,35
KXSTZ,-1739.08,-1899.07,159.99,0.0,16583,6
KXLIUKBOMBSHELL,527.13,470.82,56.31,0.0,16363,7
KXWHCA2,-179.11,-307.26,128.15,0.0,16331,30
KXTFWORLDRECORD,4059.08,3874.32,184.76,0.0,16275,2
KXGOVNYNOMR,-310.26,-349.0,38.74,0.0,16228,42
KXDARLINEENDORSE,1528.09,1378.29,149.8,0.0,16220,6
KXBALDONILIVELY,257.0,135.63,121.37,0.0,16135,23
KXPRICEINCREASEAPPLEMUSIC,-595.0,-743.32,148.32,0.0,16120,88
KXCBATOTAL,-49.34,-250.61,201.27,0.0,15981,1
KXWHITMERENDORSE,2167.23,2002.33,164.9,0.0,15970,4
KXSDPRIMARY,601.8,548.15,53.65,0.0,15961,15
KXNOTE10,2652.26,2451.09,201.17,0.0,15955,45
KXAIPACLOSEPRIMARY,1421.19,1289.4,131.79,0.0,15944,34
KXNATLGUARDDC,3051.51,2823.46,228.05,0.0,15933,9
KXBUNDESLIGA1HTOTAL,288.53,104.77,183.76,0.0,15907,2
KXGREENMAYOR,1035.87,936.92,98.95,0.0,15898,14
KXSLOVAKREF,-202.56,-236.26,33.7,0.0,15883,12
KXYTVIEWS,1333.99,1211.08,122.91,0.0,15849,7
KXEPLTOP2,-269.15,-288.17,19.02,0.0,15816,30
KXPORTERDROPOUT,-1692.3,-1883.05,190.75,0.0,15789,34
KXVOTESAVEAMERICA,490.4,391.59,98.81,0.0,15726,41
KXSAMOMINF,-851.89,-1045.81,193.92,0.0,15656,35
KXCALCFO,588.69,546.82,41.87,0.0,15561,18
KXTRUMPNOMNUM,1890.98,1788.77,102.21,0.0,15517,11
KXLABORSECCONF,-68.05,-258.55,190.5,0.0,15477,50
KXANTIWEPTAX,959.03,801.29,157.74,0.0,15459,15
KXTUDOR,-283.05,-525.58,242.53,0.0,15448,38
KXBERNIEENDORSE,468.18,399.45,68.72,0.0,15436,39
KXDEGDPYOYF,1048.16,993.9,54.26,0.0,15392,45
KXCANNESJURYPRIZE,-808.32,-897.35,89.03,0.0,15356,23
KXCANHOUSTART,2245.3,2110.58,134.72,0.0,15142,7
KXDOJPOWELL,-73.64,-122.04,48.4,0.0,15000,14
KXROFLUMILAST,405.28,336.1,69.18,0.0,14959,18
KXLIGAEXP1HSPREAD,17.19,-78.6,95.79,0.0,14955,7
KXNBAHOMECLINCH,-1558.52,-1743.96,185.44,0.0,14895,11
KXJPMOMINF,228.67,87.29,141.38,0.0,14872,30
KXLCATTLEMON,723.99,578.28,145.71,0.0,14819,15
KXTSX,81.28,-53.09,134.37,0.0,14804,18
KXBURNHAMJUL,1470.25,1372.85,97.4,0.0,14703,21
KXBLANCHEWITHDRAW,-20.34,-103.73,83.39,0.0,14684,6
KXNEWARKMAYOR,73.95,65.36,8.59,0.0,14682,16
KXANIMEBF,866.14,674.5,191.64,0.0,14659,33
KXSONGRELEASE,722.94,667.29,55.65,0.0,14608,49
KXCHCUTS,1247.62,1056.11,191.51,0.0,14561,58
KXCBDSA,-2737.47,-2899.97,162.5,0.0,14531,40
KXLUTNICKANNOUNCEOUT,389.55,265.16,124.38,0.0,14218,61
KXIPHONERELEASE,-179.47,-197.48,18.01,0.0,14178,32
KXCOCOAMON,3733.78,3624.76,109.02,0.0,14134,16
KXUST5,-964.54,-1063.42,98.88,0.0,14128,16
KXBEZELRSUB41D,-84.55,-315.82,231.27,0.0,14030,38
KXBARRELS,292.97,131.0,161.97,0.0,13980,50
KXUST10M,-624.63,-781.47,156.84,0.0,13959,24
KXESPYSWEEP,412.04,294.07,117.97,0.0,13858,3
KXDPZFT,1495.17,1376.71,118.46,0.0,13855,15
KXNBAROOKIE1STTEAM,188.12,174.94,13.18,0.0,13837,1
KXLALIGA1HBTTS,-863.33,-1026.64,163.31,0.0,13829,5
KXSLGREECE,43.49,24.68,18.81,0.0,13715,15
KXWCCONCEDE1ST,138.9,122.0,16.9,0.0,13533,1
KXTRUMPSUE,-273.59,-295.12,21.53,0.0,13516,17
KXA100Q,-1071.76,-1135.02,63.26,0.0,13453,25
KXLEAVECHERFILUS,838.37,746.23,92.14,0.0,13100,7
KXELECTVENEZUELA,22.43,18.43,4.0,0.0,13080,12
KXGOVALNOMR,-155.37,-175.64,20.27,0.0,13063,23
KXNEWSOMENDORSE,220.14,133.82,86.32,0.0,12937,32
KXTECHLAYOFF,-2234.04,-2440.41,206.37,0.0,12809,57
KXANIMEBCS,280.33,121.88,158.45,0.0,12803,37
KXPGA1STTIMEWIN,-63.79,-195.46,131.67,0.0,12788,11
KXSCOTUSLAST,149.83,66.9,82.93,0.0,12773,13
KXNFL4Q,598.75,542.51,56.24,0.0,12762,1
KXUST5M,-1097.83,-1230.41,132.58,0.0,12745,23
KXROLEX,2233.82,2041.78,192.04,0.0,12712,46
KXCDCCONF,48.1,-89.79,137.89,0.0,12696,48
KXDATABRICKS,118.62,106.96,11.66,0.0,12690,5
KXSAGDPQOQ,-1901.77,-2077.0,175.23,0.0,12628,15
KXCHCPIYOY,791.02,686.15,104.87,0.0,12617,12
KX3MTBILL,383.87,303.22,80.65,0.0,12531,22
KXMCDONALDCONF,1738.74,1649.95,88.79,0.0,12487,11
KXGOPSENATEPRIMARYCOMBO,1010.76,882.36,128.39,0.0,12484,63
KXGALLEGOOUT,-213.98,-251.37,37.39,0.0,12482,26
KXLIGAPORTUGAL,-120.13,-160.01,39.88,0.0,12451,12
KXEFLCUPTEAMTOTAL,-2688.71,-2820.6,131.89,0.0,12449,4
KXCBASPREAD,-818.78,-958.3,139.52,0.0,12432,1
KXCHIPYOY,-397.3,-424.48,27.18,0.0,12399,4
KXUKGDPMOM,810.15,668.09,142.06,0.0,12381,28
KXGEDATOLISIB,582.45,510.8,71.65,0.0,12354,29
KXMOVILSENATED,-8.78,-12.49,3.71,0.0,12269,3
KXTOPBUSINESS,894.0,845.03,48.97,0.0,12259,22
KXNEXTUKFOREIGNSEC,526.99,408.45,118.54,0.0,12229,11
KXMONSANTODURNELL,624.86,475.89,148.97,0.0,12209,38
KXIPLPURPLECAP,-782.81,-857.27,74.46,0.0,12190,3
KXDEIFO,1300.67,1178.07,122.6,0.0,12162,32
KXNBA2NDTEAMDEF,-875.78,-1008.27,132.49,0.0,12042,37
KXTRUFGAS,482.32,370.76,111.56,0.0,12032,17
KXSENATEORR,505.58,398.09,107.49,0.0,11985,27
KXARBROATHBY,171.77,151.1,20.67,0.0,11949,12
KXNEWDEAL,87.66,-20.97,108.63,0.0,11933,57
KXALBUMRELEASEDATETRIPPIE,739.26,606.86,132.4,0.0,11925,56
KXTVSEASONRELEASEOUTBANKS,143.37,95.51,47.86,0.0,11920,71
KXSENATEVAD,264.11,241.44,22.67,0.0,11798,9
KXLABORANNOUNCE,2035.46,1877.79,157.67,0.0,11777,22
KXSDRGOVOUTRIGHT,0.52,-11.04,11.56,0.0,11741,2
KXACQANNOUNCEANNUAL,947.22,838.02,109.2,0.0,11712,31
KXSOYBEANMON,976.94,830.26,146.68,0.0,11677,16
KXAUDUSDAW,25.7,-90.43,116.13,0.0,11545,7
KXNBASERIESTOTALPTS,275.82,162.89,112.93,0.0,11523,12
KXUSL1HBTTS,-652.66,-730.67,78.01,0.0,11514,14
KXCAIVEYPMI,4156.51,4018.23,138.28,0.0,11500,10
KXFIFAUSPULLGAME,-145.89,-170.88,24.99,0.0,11480,38
KXTVSHOW,-9.59,-149.06,139.47,0.0,11466,10
KXMETGALAFITS,-746.2,-854.27,108.07,0.0,11434,15
KXGAMERELEASE,5.85,-12.36,18.21,0.0,11413,30
KXMOVGA14SWISCOTUS,-60.99,-70.16,9.17,0.0,11383,13
KXHOUSECA40,1411.53,1321.39,90.13,0.0,11373,22
KXAZSOSR,-163.5,-207.08,43.58,0.0,11341,8
KXEMPLOYMENTCOMBO,260.23,186.67,73.56,0.0,11248,19
KXRTX5090MAX,44.67,13.33,31.34,0.0,11244,15
KXESGDPQOQF,40.55,5.9,34.65,0.0,11188,21
KXAGNOMCOD,362.04,303.88,58.16,0.0,11075,4
KXATF,20.98,16.5,4.48,0.0,11070,6
KXSECSTATEVISIT,-163.53,-283.01,119.48,0.0,10933,16
KXLOB,3123.67,2979.68,143.99,0.0,10855,11
KXNBASUMMERPTS,-100.19,-108.69,8.5,0.0,10842,1
KXWHEATMON,-13.41,-123.62,110.21,0.0,10810,16
KXMACHADOVENEZUELA,-607.8,-725.89,118.09,0.0,10777,32
KXDEGDPQOQF,796.86,745.07,51.79,0.0,10774,49
KXDATACENTERMORATORIUM,1761.11,1607.79,153.32,0.0,10754,36
KXSUMMERHOUSEDRAMA,595.12,505.92,89.2,0.0,10741,28
KXUSDCHFAW,914.82,816.16,98.66,0.0,10655,7
KXMEDATACENTER,-392.42,-519.58,127.16,0.0,10525,15
KXUSDCADAW,828.21,705.24,122.97,0.0,10505,7
KXFOLLOWERCOUNTISHOWSPEED,1962.27,1839.88,122.39,0.0,10502,32
KXGOLFTENNISMAJORS,5.91,-67.27,73.18,0.0,10486,51
KXFSLR,2058.4,1942.21,116.19,0.0,10434,8
KXHOILMON,51.8,-73.65,125.45,0.0,10379,16
KXNWEST,140.84,108.51,32.33,0.0,10373,7
KXPGAWIN,-1050.77,-1148.55,97.78,0.0,10366,6
KXANIMEBVAPA,325.37,279.51,45.86,0.0,10353,19
KXKSAMEND,-159.21,-261.02,101.81,0.0,10343,18
KXMLBWINS,1666.28,1573.12,93.16,0.0,10280,36
KXCOUPEDEFRANCE,-548.17,-628.17,80.0,0.0,10139,2
KXLIGAPORTUGAL1HTOTAL,674.49,518.09,156.4,0.0,10106,2
KXCOACHOUTMLB,489.81,444.3,45.51,0.0,10049,24
KXEUROLEAGUETOTAL,-523.09,-621.3,98.21,0.0,10032,2
KXUELMOV,945.42,849.07,96.35,0.0,9938,2
KXINXVSNDQ100,-1127.48,-1242.61,115.13,0.0,9922,8
KXNFL2HSPREAD,-552.51,-597.16,44.65,0.0,9920,1
KXNZDUSD,555.87,449.5,106.37,0.0,9918,7
KXMNDAYCARECHARGE,1515.65,1394.23,121.42,0.0,9878,32
KXDXYFOMC,681.91,561.1,120.81,0.0,9820,25
KXCDUCSULEAD,844.68,781.62,63.06,0.0,9780,7
KXTACAPORTADVANCE,-824.42,-898.02,73.6,0.0,9752,3
KXRUGBYMLRMATCH,-211.29,-245.41,34.12,0.0,9641,13
KXNFL2Q,-387.64,-426.92,39.28,0.0,9632,1
KXWOLFORDLOPEZ,390.71,335.03,55.68,0.0,9597,10
KXUSTM,182.53,82.95,99.58,0.0,9578,20
KXCCDELINQ,2773.96,2623.82,150.14,0.0,9554,11
KXIRANCRUDE,1904.26,1771.64,132.62,0.0,9553,27
KXCHNBSPMI,-95.05,-175.3,80.25,0.0,9524,15
KXF1SPRINTFASTLAP,487.61,414.62,72.99,0.0,9514,14
KXCAPEVERDEPARLI,965.73,845.22,120.51,0.0,9443,13
KXGOVNENOMR,-593.19,-613.92,20.73,0.0,9423,10
KXBABELMANDEBWEEKLY,-1203.87,-1303.06,99.19,0.0,9330,8
KXMOAMD4,443.23,376.57,66.66,0.0,9262,17
KXEMMYLSERIES,-505.33,-588.1,82.77,0.0,9161,38
KXNICKELMON,219.85,201.1,18.75,0.0,9126,11
KXYTUBESUBSBEAST,234.68,198.21,36.47,0.0,9117,33
KXELECTIONEMERGENCY,-281.91,-303.02,21.1,0.0,9115,41
KXPRADHAMOUT,2086.37,1977.3,109.07,0.0,9115,5
KXACMANFAOTY,547.74,510.8,36.94,0.0,9109,17
KXNFL2QSPREAD,-12.93,-27.0,14.07,0.0,9091,1
KXTRUFPDEBT,-223.84,-264.21,40.37,0.0,9078,29
KXTRUMPDOLLAR,1066.09,942.42,123.67,0.0,9061,50
KXROBOTAXIAREA,569.12,483.96,85.16,0.0,9017,20
KXPOTUSTWEETS,24.45,-34.03,58.48,0.0,8961,22
KXAGNOMSCR,1736.01,1658.29,77.72,0.0,8938,12
KXNBADRAFTCOMP,-249.13,-286.71,37.58,0.0,8923,42
KXMANCHESTERMOV,862.01,763.67,98.34,0.0,8827,16
KXZELENSKYYOUT,-150.66,-169.56,18.91,0.0,8807,42
KXLEADPOLL,-97.61,-161.04,63.43,0.0,8797,19
KXANIMEBMC,-269.1,-319.26,50.16,0.0,8734,27
KXKXMOVIEDELAYBATMANPT2,692.12,644.5,47.62,0.0,8728,22
KXMOSTSTREAMEDHAB,111.93,72.61,39.32,0.0,8719,7
KXMEDIARELEASESPIDERMAN,406.9,327.99,78.91,0.0,8666,60
KXAAAGASMAX,70.1,12.3,57.8,0.0,8662,18
KXFOLLOWERCOUNTCLAV,281.58,256.46,25.12,0.0,8618,24
KXPIRROOUT,-401.72,-450.01,48.29,0.0,8616,3
KXELNINO,1929.26,1832.22,97.04,0.0,8615,12
KXUSDQ,951.78,853.59,98.19,0.0,8603,27
KXCOUPEDEFRANCEADVANCE,563.43,519.06,44.37,0.0,8580,3
KXSCHUMEROUT,-108.68,-121.68,12.99,0.0,8561,36
KXPPLMATCH,1665.74,1644.76,20.98,0.0,8518,5
KXHOUSEEXPEL,494.38,428.49,65.89,0.0,8439,14
KXCHGDPYOY,478.42,375.79,102.63,0.0,8394,50
KXUSMICHCSP,1026.14,912.39,113.75,0.0,8378,22
KXTRUMPTALKSCOTUS,420.5,316.5,104.0,0.0,8335,19
KXBEEFTARIFF,936.23,825.23,111.0,0.0,8326,27
KXYTMONTHLY,375.78,347.3,28.48,0.0,8315,8
KXSENATEORD,-6.69,-9.84,3.15,0.0,8313,21
KXJPYINT,1186.99,1089.53,97.46,0.0,8247,12
KXFDAANNOUNCE,-122.49,-169.52,47.03,0.0,8233,36
KXBEZELRSUB41LV,1623.93,1489.68,134.25,0.0,8217,47
KXVA2D,-27.73,-35.84,8.1,0.0,8176,36
KXTVSEASONANNOUNCE,250.96,222.35,28.61,0.0,8159,9
KXENDORSEPRATT,539.37,469.42,69.95,0.0,8034,20
KXBANNONMENTION,424.63,316.09,108.54,0.0,8033,1
KXIPODISCORD,38.04,5.96,32.08,0.0,8021,39
KXNBA3PEAT,402.31,352.91,49.4,0.0,8001,5
KXBRAZILGDP,307.69,232.43,75.26,0.0,7983,31
KXBELGIANPLBTTS,-2742.52,-2880.77,138.25,0.0,7957,1
KXINFANTINOMENTION,314.57,290.96,23.61,0.0,7914,1
KXITTFMENMATCH,-2580.65,-2589.07,8.42,0.0,7895,2
KXINXMAXM,180.8,142.72,38.08,0.0,7883,2
KXBABYNAMEBOY,141.14,120.42,20.72,0.0,7881,14
KXFOMCGUIDE,-411.23,-454.44,43.21,0.0,7862,28
KXCBPAIRPORT,857.28,791.8,65.48,0.0,7861,13
KXJPCONCONF,540.15,434.36,105.79,0.0,7831,29
KXMLSASTBTTS,247.99,187.52,60.47,0.0,7820,1
KXAAAGASMIN,1337.44,1253.87,83.57,0.0,7794,41
KXANTHROPICRESCIND,357.2,274.56,82.64,0.0,7738,33
KXTRUFCPI,159.3,128.22,31.08,0.0,7737,15
KXNBAMATCHUP,458.84,424.85,33.99,0.0,7650,2
KXMLBFTGAME,875.79,816.29,59.5,0.0,7638,4
KXCARTIER,782.51,680.21,102.3,0.0,7609,27
KXEMMYTVMOVIE,720.27,646.21,74.06,0.0,7588,18
KXWEPFUNDEND,1825.95,1729.97,95.98,0.0,7587,11
KXFESTIVALEVENTCOACH,-265.27,-297.25,31.98,0.0,7567,4
KXACMANMAOTY,720.07,668.47,51.6,0.0,7534,14
KXPPPKSO,985.98,872.56,113.42,0.0,7529,8
KXMIFEPRISTONEMAIL,223.69,180.74,42.95,0.0,7478,10
KXTRUMPMOJTABA,13.93,-2.4,16.33,0.0,7467,12
KXNFL4QTOTAL,151.23,141.41,9.82,0.0,7441,1
KXSERIEA1HBTTS,-363.67,-438.88,75.21,0.0,7416,4
KXGBPUSDAW,252.21,182.21,70.0,0.0,7371,7
KXNASDAQ100MINY,-2.51,-9.2,6.69,0.0,7339,5
KXTRUFAIDP,162.15,148.53,13.62,0.0,7311,23
KXSENATEOKD,-282.13,-312.91,30.78,0.0,7299,21
KXMLBNEXTHR,-152.47,-174.26,21.79,0.0,7289,4
KXNOTE10M,156.89,89.47,67.42,0.0,7223,15
KXACQUANNOUNCEDH,723.52,679.08,44.44,0.0,7162,3
KXCFACHICKSAND,14.72,-62.51,77.23,0.0,7097,15
KXEPSTEIN,-272.03,-302.2,30.17,0.0,7069,73
KXDAEGUMAYOR,-97.78,-132.58,34.8,0.0,7029,11
KX10SONG,38.6,20.05,18.55,0.0,7020,21
KXMANCHESTER2ND,715.46,661.31,54.15,0.0,7016,16
KXBEZELROL,-58.8,-149.07,90.27,0.0,7004,2
KXPOPCHICKSAND,-222.88,-324.67,101.79,0.0,6991,12
KXATPSETSWEEP,-295.82,-339.22,43.4,0.0,6967,7
KXALBUMVS,380.04,348.51,31.53,0.0,6931,23
KXEUROVISIONPARTICIPANTS,-168.93,-189.71,20.78,0.0,6915,28
KXEUROVISIONISRAELBAN,-167.53,-189.85,22.32,0.0,6913,24
KXSBUXSAR,80.45,53.82,26.63,0.0,6863,12
KXEMMYLIMITEDACTO,-181.37,-242.92,61.55,0.0,6859,35
KXACMASWOTY,335.86,290.03,45.83,0.0,6850,11
KXWTAGRANDSLAM,1159.8,1116.67,43.13,0.0,6803,9
KXGASOSD,3367.87,3270.02,97.85,0.0,6759,8
KXTARIFFRATEEU,-185.57,-240.77,55.21,0.0,6727,36
KXCBRATEHIKE,362.74,333.75,28.99,0.0,6692,15
KXACMAEOTY,217.97,185.98,31.99,0.0,6665,18
KXMLBSISTREAK,453.39,420.2,33.19,0.0,6665,4
KXMEDIAGUESTFALLON,1451.24,1371.45,79.79,0.0,6626,56
KXSAMSON,697.54,635.67,61.87,0.0,6620,20
KXCCCHGOFF,842.28,744.22,98.06,0.0,6615,11
KXDENSUPERLIGA,-65.73,-70.34,4.61,0.0,6593,8
KXEFLCUP1HBTTS,-283.19,-343.01,59.82,0.0,6557,6
KXNRSCFEC,581.12,536.28,44.84,0.0,6551,13
KXTOUR,-531.71,-604.93,73.22,0.0,6529,38
KXANIMEBR,283.81,247.8,36.01,0.0,6513,28
KXMOAMD5,994.56,937.16,57.4,0.0,6476,7
